"feature_id_full","feature_id","feature_mz","feature_rt","control_vs_trich_p_value","control_vs_trich_p_value_minus_log10","control_vs_trich_fold_change","control_vs_trich_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"6510_124.09_10.7",6510,124.087359269283,10.694401,0.0430366114219346,1.36616193108447,1.28616295606787,0.36307344283469,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","2-Vinylpyrimidine",NA,NA,"C=CC1=NC=CC=N1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H6N2/c1-2-6-7-4-3-5-8-6/h2-5H,1H2","ZDHWTWWXCXEGIC"
"4701_733.36_7.8",4701,733.356168023077,7.841306,0.0432570347657957,1.36394325440663,1.36886087966679,0.452975829785239,"Polyketides","Triterpenoids","Cucurbitane triterpenoids",NA,NA,NA,"CC=C(C)C(=O)OC1CCC2(CC3C(=C(C(=O)O3)C)C(C2(C1C)C)O)OC4C5=C(C(=O)OC5CC6(C4(C(C(CC6)OC(=O)C(=CC)C)C)C)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C40H54O11/c1-11-19(3)33(42)47-25-13-15-39(46)17-27-30(22(6)36(45)49-27)32(38(39,10)24(25)8)51-40-16-14-26(48-34(43)20(4)12-2)23(7)37(40,9)31(41)29-21(5)35(44)50-28(29)18-40/h11-12,23-28,31-32,41,46H,13-18H2,1-10H3","PKPFSGQMPAIBSS"
"5551_584.42_9",5551,584.420645323531,9.019239,0.0436252440933856,1.36026213004735,0.773487751897727,-0.370549647965879,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","H-Ala-Lys-Lys-Lys-Lys-OH",NA,NA,"CC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C27H55N9O6/c1-18(32)23(37)33-19(10-2-6-14-28)24(38)34-20(11-3-7-15-29)25(39)35-21(12-4-8-16-30)26(40)36-22(27(41)42)13-5-9-17-31/h18-22H,2-17,28-32H2,1H3,(H,33,37)(H,34,38)(H,35,39)(H,36,40)(H,41,42)","WTFNELBJPQBIPH"
"2300_252.23_3.6",2300,252.23263677164,3.621632,0.0438440211558122,1.35808962136462,0.787780109657569,-0.344135103501092,"Terpenoids","Sesquiterpenoids","Caryophyllane sesquiterpenoids","1-(6-Ethyl-4-(4-methylpent-3-enyl)cyclohex-3-en-1-yl)ethan-1-one",NA,"CCC(=O)/C=C/C1=C(C)CCCC1(C)C","CCC1CC(=CCC1C(=O)C)CCC=C(C)C",NA,NA,NA,NA,"LMWNGLDCJDIIBR","InChI=1S/C14H22O/c1-5-12(15)8-9-13-11(2)7-6-10-14(13,3)4/h8-9H,5-7,10H2,1-4H3/b9-8+","LMWNGLDCJDIIBR-CMDGGOBGSA-N","InChI=1S/C16H26O/c1-5-15-11-14(8-6-7-12(2)3)9-10-16(15)13(4)17/h7,9,15-16H,5-6,8,10-11H2,1-4H3","OLSRXZWBBOJSGK"
"4097_715.33_6.6",4097,715.332200372197,6.5959644,0.0440571837805258,1.35598326723217,1.31568636324805,0.395815616645849,"Carbohydrates","Oligopeptides","Open-chain polyketides","(6R,7S,10S,11S,17E,19E,21R,24E)-6-[2-(diethylamino)ethylsulfonyl]-21-hydroxy-11,19-dimethyl-10-propan-2-yl-9,26-dioxa-3,15,28-triazatricyclo[23.2.1.03,7]octacosa-1(28),17,19,24-tetraene-2,8,14,23-tetrone",NA,NA,"CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(CCC(=O)NCC=CC(=CC(CC(=O)C=C3N=C(C2=O)CO3)O)C)C)C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H52N4O9S/c1-7-37(8-2)16-17-48(44,45)28-13-15-38-31(28)34(43)47-32(22(3)4)24(6)11-12-29(41)35-14-9-10-23(5)18-25(39)19-26(40)20-30-36-27(21-46-30)33(38)42/h9-10,18,20,22,24-25,28,31-32,39H,7-8,11-17,19,21H2,1-6H3,(H,35,41)","KKQNTGAPFBVGQD"
"1627_391.1_2.9",1627,391.100071471592,2.8840883,0.0443716981243263,1.35289395032531,0.727349507517067,-0.459279317269697,"Alkaloids","Anthranilic acid alkaloids","Benzodiazepine alkaloids","3-[(4-methoxyphenoxy)methyl]-N-(4-nitro-1-pyrazolyl)benzamide","COc1cc(/C=C/C(=O)O[C@@H]2C[C@](O)(C(=O)O)C[C@@H](O)[C@H]2O)ccc1O",NA,"COC1=CC=C(C=C1)OCC2=CC(=CC=C2)C(=O)NN3C=C(C=N3)[N+](=O)[O-]","InChI=1S/C17H20O9/c1-25-12-6-9(2-4-10(12)18)3-5-14(20)26-13-8-17(24,16(22)23)7-11(19)15(13)21/h2-6,11,13,15,18-19,21,24H,7-8H2,1H3,(H,22,23)/b5-3+/t11-,13-,15-,17+/m1/s1",NA,"RAGZUCNPTLULOL-KJJWLSQTSA-N","RAGZUCNPTLULOL",NA,NA,NA,"InChI=1S/C18H16N4O5/c1-26-16-5-7-17(8-6-16)27-12-13-3-2-4-14(9-13)18(23)20-21-11-15(10-19-21)22(24)25/h2-11H,12H2,1H3,(H,20,23)","KZASASKOUULWBZ"
"256_334.95_0.5",256,334.948830781983,0.5275474,0.0444235074426757,1.3523871548631,1.2964589955029,0.37457657725166,"Amino acids and Peptides","Small peptides","Aminoacids","[6-(1,2-Dihydroxyethyl)pyridin-3-yl]iodanuidyl-hydroxy-oxoazanium",NA,NA,"C1=CC(=NC=C1[I-][N+](=O)O)C(CO)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H9IN2O4/c11-4-7(12)6-2-1-5(3-9-6)8-10(13)14/h1-3,7,11-12H,4H2,(H,13,14)","HUJNOCJGLSAHNB"
"144_353.08_0.4",144,353.084549473786,0.4340753,0.0446305534567932,1.35036772750541,0.784721986325955,-0.349746472717437,"Amino acids and Peptides","Amino acid glycosides","Aminoglycosides","(2R,3S)-3-hydroxy-1-[(2S,3R)-2-sulfamoylhex-4-yn-3-yl]oxyhex-4-yne-2-sulfonamide",NA,NA,"CC#CC(C(COC(C#CC)C(C)S(=O)(=O)N)S(=O)(=O)N)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H20N2O6S2/c1-4-6-10(15)12(22(14,18)19)8-20-11(7-5-2)9(3)21(13,16)17/h9-12,15H,8H2,1-3H3,(H2,13,16,17)(H2,14,18,19)","WHDWWRDLFKZDLD"
"4698_719.4_7.8",4698,719.396881494229,7.8403974,0.0446804442996186,1.34988251693706,1.41327224862717,0.499039408991513,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","2-(3a,6,6,9b,11a-pentamethyl-7-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl)propanal",NA,NA,"CC(C=O)C1CCC2(C1(CCC3(C2CC=C4C3CCC(C4(C)C)OC5C(C(C(C(O5)COC6C(C(C(C(O6)CO)O)O)O)O)O)O)C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C37H60O12/c1-18(15-38)19-11-12-37(6)24-9-7-20-21(35(24,4)13-14-36(19,37)5)8-10-25(34(20,2)3)49-33-31(45)29(43)27(41)23(48-33)17-46-32-30(44)28(42)26(40)22(16-39)47-32/h7,15,18-19,21-33,39-45H,8-14,16-17H2,1-6H3","JSJMNXVHBCPZCJ"
"3961_765.37_6.3",3961,765.367129377973,6.3120522,0.0447192425454987,1.34950556113899,0.70965565750535,-0.49480893184072,"Terpenoids","Steroids","Cardenolides","4-(2,3a-dihydroxy-7-{[6-(hydroxymethyl)-3,4-dimethoxy-5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl)-2,5-dihydrofuran-2-one",NA,"CCC(=O)O[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@@]34CO[C@@](C)([C@@H](OC(=O)C(C)C)[C@@]2(OC(C)=O)C[C@@]1(C)OC(=O)C(C)C)[C@@H]3[C@@H](C(C)(C)OC(C)=O)C=C[C@H]4OC(C)=O","CC12CCC(CC1CCC3C2CCC4(C3(CC(C4C5=CC(=O)OC5)O)O)C)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)O)O)OC)OC",NA,NA,NA,NA,"SKVOKCRGVKYGQI","InChI=1S/C39H56O15/c1-14-27(44)50-30-28-31(49-22(7)41)38-18-47-37(13,29(38)25(35(10,11)52-23(8)42)15-16-26(38)48-21(6)40)34(51-32(45)19(2)3)39(28,53-24(9)43)17-36(30,12)54-33(46)20(4)5/h15-16,19-20,25-26,28-31,34H,14,17-18H2,1-13H3/t25-,26+,28+,29-,30+,31+,34+,36+,37+,38+,39+/m0/s1","SKVOKCRGVKYGQI-RHCYJGMYSA-N","InChI=1S/C37H58O15/c1-35-9-7-19(12-18(35)5-6-21-20(35)8-10-36(2)26(17-11-25(41)48-16-17)22(40)13-37(21,36)45)49-34-32(47-4)31(46-3)30(24(15-39)51-34)52-33-29(44)28(43)27(42)23(14-38)50-33/h11,18-24,26-34,38-40,42-45H,5-10,12-16H2,1-4H3","ZBRPKTSTVKEIOU"
"4474_635.38_7.4",4474,635.378338413409,7.4409943,0.0447424176984884,1.34928055209582,0.692566103006872,-0.52997631696906,"Amino acids and Peptides","Oligopeptides","Lipopeptides","(2,2,6,6-tetramethylpiperidin-4-yl) N-(1-hydroxy-2,2,6,6-tetramethylpiperidin-4-yl)oxycarbonyl-N-(1,2,2,6,6-pentamethylpiperidin-4-yl)oxycarbonylcarbamate",NA,NA,"CC1(CC(CC(N1)(C)C)OC(=O)N(C(=O)OC2CC(N(C(C2)(C)C)C)(C)C)C(=O)OC3CC(N(C(C3)(C)C)O)(C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C31H56N4O7/c1-26(2)14-20(15-27(3,4)32-26)40-23(36)34(24(37)41-21-16-28(5,6)33(13)29(7,8)17-21)25(38)42-22-18-30(9,10)35(39)31(11,12)19-22/h20-22,32,39H,14-19H2,1-13H3","ZOSNEQFVTJXWQQ"
"1630_600.27_2.9",1630,600.265566208829,2.8904848,0.0447659339382003,1.34905235052155,0.782145160706021,-0.354491708331954,"Shikimates and Phenylpropanoids","Lignans","Arylnaphthalene and aryltetralin lignans","3,3',4,4',5,5',9,9'-Octahydroxy-2,7'-Cyclolignan; (7'S,8R,8'R)-Form, 3,3',5,5'-Tetra-Me Ether, 9-O-&#946;-D-Glucopyranoside","COC1=CC(=CC(OC)=C1O)C2C(COC3OC(CO)C(O)C(O)C3O)C(CO)CC4=C2C(OC)=C(O)C(OC)=C4","COc1cc([C@H]2c3c(cc(OC)c(O)c3OC)C[C@@H](CO)[C@@H]2CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O","COC1=CC(=CC(=C1O)OC)C2C(C(CC3=CC(=C(C(=C23)OC)O)OC)COC4C(C(C(C(O4)CO)O)O)O)CO","InChI=1S/C28H38O13/c1-36-16-7-13(8-17(37-2)22(16)31)20-15(11-40-28-26(35)25(34)23(32)19(10-30)41-28)14(9-29)5-12-6-18(38-3)24(33)27(39-4)21(12)20/h6-8,14-15,19-20,23,25-26,28-35H,5,9-11H2,1-4H3",NA,"PQQRNPDHSJDAGV-UHFFFAOYSA-N","PQQRNPDHSJDAGV","PQQRNPDHSJDAGV","InChI=1S/C28H38O13/c1-36-16-7-13(8-17(37-2)22(16)31)20-15(11-40-28-26(35)25(34)23(32)19(10-30)41-28)14(9-29)5-12-6-18(38-3)24(33)27(39-4)21(12)20/h6-8,14-15,19-20,23,25-26,28-35H,5,9-11H2,1-4H3/t14-,15-,19+,20+,23+,25-,26+,28+/m0/s1","PQQRNPDHSJDAGV-HQSXISOASA-N","InChI=1S/C28H38O13/c1-36-16-7-13(8-17(37-2)22(16)31)20-15(9-29)14(5-12-6-18(38-3)24(33)27(39-4)21(12)20)11-40-28-26(35)25(34)23(32)19(10-30)41-28/h6-8,14-15,19-20,23,25-26,28-35H,5,9-11H2,1-4H3","PACBNJFGEWTGCE"
"2173_676.38_3.5",2173,676.376127863905,3.4905815,0.0448226916193102,1.34850206747264,0.779595135588301,-0.359203006195779,"Amino acids and Peptides","Amino acid glycosides","Cyanogenic glycosides","N-[2-(9-{[4-(dimethylamino)-3,5-dihydroxy-6-methyloxan-2-yl]oxy}-3-ethyl-7-hydroxy-2,8,12,16-tetramethyl-5,13-dioxo-4,17-dioxabicyclo[14.1.0]heptadec-14-en-10-yl)ethylidene]ethanehydrazonic acid",NA,NA,"CCC1C(C2C(O2)(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC3C(C(C(C(O3)C)O)N(C)C)O)CC=NNC(=O)C)C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C33H55N3O10/c1-10-25-19(4)31-33(7,46-31)13-11-23(38)17(2)15-22(12-14-34-35-21(6)37)30(18(3)24(39)16-26(40)44-25)45-32-29(42)27(36(8)9)28(41)20(5)43-32/h11,13-14,17-20,22,24-25,27-32,39,41-42H,10,12,15-16H2,1-9H3,(H,35,37)","WEKNXNHWXCQIMK"
"2168_415.16_3.5",2168,415.164808551317,3.4907358,0.0449116250902961,1.34764123006355,0.732321826626556,-0.44945029932486,"Polyketides","Chromanes","Azaphilones","N-(3-chloro-4-methylphenyl)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.0²,⁶]dodecane-8-carboxamide",NA,NA,"CC1=C(C=C(C=C1)NC(=O)C2C3C(C4C(O2)OC(O4)(C)C)OC(O3)(C)C)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C19H24ClNO6/c1-9-6-7-10(8-11(9)20)21-16(22)14-12-13(25-18(2,3)24-12)15-17(23-14)27-19(4,5)26-15/h6-8,12-15,17H,1-5H3,(H,21,22)","ZZEXILUHBFSHFY"
"664_171.99_1.3",664,171.993207047086,1.2652981,0.0449527459202036,1.34724377441866,0.766289582545224,-0.384038402016359,NA,NA,NA,NA,"N#Cc1cc2ccccc2oc1=O",NA,NA,"InChI=1S/C10H5NO2/c11-6-8-5-7-3-1-2-4-9(7)13-10(8)12/h1-5H",NA,"QKJALQPLNMEDAV-UHFFFAOYSA-N","QKJALQPLNMEDAV",NA,NA,NA,NA,NA
"4461_355.3_7.4",4461,355.300073125177,7.397863,0.0451359275140859,1.34547762864213,0.788563072970792,-0.342701941744788,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","2,5,6-Tripentoxyoxaborinine",NA,"C=C1CC[C@@H]([C@@H](C)CC/C=C(\C)CO)[C@H]2[C@@H]1CCC1=CCCC(=C)[C@H]2C1","B1(C=CC(=C(O1)OCCCCC)OCCCCC)OCCCCC",NA,NA,NA,NA,"UTURTWRYGLGHFA","InChI=1S/C25H38O/c1-17(16-26)7-5-8-18(2)22-13-11-20(4)23-14-12-21-10-6-9-19(3)24(15-21)25(22)23/h7,10,18,22-26H,3-6,8-9,11-16H2,1-2H3/b17-7+/t18-,22-,23+,24+,25-/m0/s1","UTURTWRYGLGHFA-GUOXXBHWSA-N","InChI=1S/C19H35BO4/c1-4-7-10-15-21-18-13-14-20(23-17-12-9-6-3)24-19(18)22-16-11-8-5-2/h13-14H,4-12,15-17H2,1-3H3","RADQFSCKGZHUES"
"866_383.09_1.7",866,383.094852300531,1.6958122,0.0451967680766538,1.34489261953947,0.778485769791359,-0.361257426859957,"Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Simple phenolic acids","Syringic Acid Beta-Glucopyranosyl Ester",NA,NA,"COC1=CC(=CC(=C1O)OC)C(=O)OC2C(C(C(C(O2)CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H20O10/c1-22-7-3-6(4-8(23-2)10(7)17)14(21)25-15-13(20)12(19)11(18)9(5-16)24-15/h3-4,9,11-13,15-20H,5H2,1-2H3","CIYLTHWUJCCASO"
"302_132.1_0.6",302,132.102130752707,0.5961692,0.0458051952155289,1.33908526161448,1.372833521855,0.457156686114076,"Amino acids and Peptides","Small peptides","Aminoacids","2-[2-(2-Aminoethoxy)ethoxy]ethanol",NA,NA,"C(COCCOCCO)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H15NO3/c7-1-3-9-5-6-10-4-2-8/h8H,1-7H2","ASDQMECUMYIVBG"
"1358_427.17_2.5",1358,427.173613068886,2.4860477,0.0459716311897716,1.33751008610942,0.767209365706508,-0.382307762727538,"Terpenoids","Apocarotenoids","Megastigmanes","Euodionoside G",NA,NA,"CC(CCC1C(=CC(=O)CC1(C)C)COC2C(C(C(C(O2)CO)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C19H32O8/c1-10(21)4-5-13-11(6-12(22)7-19(13,2)3)9-26-18-17(25)16(24)15(23)14(8-20)27-18/h6,10,13-18,20-21,23-25H,4-5,7-9H2,1-3H3","UYNYLGFPCBCXQG"
"6935_871.57_11.4",6935,871.572531365731,11.397957,0.046111322533451,1.33619242146433,1.37666960578425,0.461182361005287,NA,NA,NA,NA,NA,"C=CC1=C(C)C2=NC1=CC1=NC(=Cc3[nH]c4c(c3C)=C(O)C(C(=O)OC)C=4C3=NC(=C2)C(C)C3CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C(CC)=C1C",NA,NA,NA,NA,NA,"REFBLEJUPUPWLM","InChI=1S/C55H74N4O5/c1-13-39-35(8)42-28-44-37(10)41(24-25-48(60)64-27-26-34(7)23-17-22-33(6)21-16-20-32(5)19-15-18-31(3)4)52(58-44)50-51(55(62)63-12)54(61)49-38(11)45(59-53(49)50)30-47-40(14-2)36(9)43(57-47)29-46(39)56-42/h13,26,28-33,37,41,51,59,61H,1,14-25,27H2,2-12H3","REFBLEJUPUPWLM-UHFFFAOYSA-N",NA,NA
"947_167.01_1.9",947,167.013113661513,1.8839087,0.0461816817263496,1.33553025610539,0.792998911594912,-0.334609209081313,"Alkaloids","Fatty amides","Halogenated fatty acids","1,3-Bis(2-chloroethyl)urea",NA,NA,"C(CCl)NC(=O)NCCCl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H10Cl2N2O/c6-1-3-8-5(10)9-4-2-7/h1-4H2,(H2,8,9,10)","VBWBRZHAGLZNST"
"1631_403.23_2.9",1631,403.230572701967,2.893199,0.0462028775440512,1.33533097547015,0.736674615630091,-0.440900563862493,"Carbohydrates","Aminosugars and aminoglycosides","Aminoglycosides","N2-[(methoxymethoxy)methyl]-N2,N4,N4,N6,N6-pentakis(methoxymethyl)-1,3,5-triazine-2,4,6-triamine",NA,NA,"COCN(COC)C1=NC(=NC(=N1)N(COC)COCOC)N(COC)COC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C16H32N6O7/c1-23-7-20(8-24-2)14-17-15(21(9-25-3)10-26-4)19-16(18-14)22(11-27-5)12-29-13-28-6/h7-13H2,1-6H3","DTMASPUFGZUFHC"
"4014_762.43_6.4",4014,762.42808824678,6.4273863,0.0462333448297565,1.33504468565433,0.714942668002412,-0.484100539576642,"Fatty acids","Macrolides","Polyene macrolides","2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[4-(5-Methyl-1,3-dioxan-2-yl)pyridin-1-ium-1-yl]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethyl prop-2-enoate",NA,"C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C","CC1COC(OC1)C2=CC=[N+](C=C2)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C",NA,NA,NA,NA,"KNFKROLCBJOHLX","InChI=1S/C39H65NO12/c1-18-7-12-39(40-15-18)19(2)28-25(52-39)14-24-22-6-5-20-13-21(8-10-37(20,3)23(22)9-11-38(24,28)4)48-35-33(47)31(45)34(27(17-42)50-35)51-36-32(46)30(44)29(43)26(16-41)49-36/h18-36,40-47H,5-17H2,1-4H3/t18-,19-,20-,21-,22+,23-,24-,25-,26+,27+,28-,29+,30-,31+,32+,33+,34-,35+,36-,37-,38-,39-/m0/s1","KNFKROLCBJOHLX-LGOSNWDOSA-N","InChI=1S/C37H64NO15/c1-3-36(39)51-31-30-50-29-28-49-27-26-48-25-24-47-23-22-46-21-20-45-19-18-44-17-16-43-15-14-42-13-12-41-11-10-40-9-8-38-6-4-35(5-7-38)37-52-32-34(2)33-53-37/h3-7,34,37H,1,8-33H2,2H3/q+1","WZXGLICVPBKMQF"
"2176_421.18_3.5",2176,421.180796748606,3.491661,0.0464575176652529,1.33294399929437,0.710994163716927,-0.492090377533818,"Carbohydrates","Aminosugars and aminoglycosides","Aminosugars","GalNAc(b1-4)GlcNAc(a)-O-Me",NA,NA,"CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)NC(=O)C)OC)CO)CO)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C17H30N2O11/c1-6(22)18-10-13(25)12(24)8(4-20)28-17(10)30-15-9(5-21)29-16(27-3)11(14(15)26)19-7(2)23/h8-17,20-21,24-26H,4-5H2,1-3H3,(H,18,22)(H,19,23)","OMQXNBZLIHSROF"
"6407_409.19_10.4",6407,409.185725788252,10.3596115,0.0467977884230687,1.32977467039494,0.79776792636012,-0.325958972729973,"Carbohydrates","Nucleosides","Pyrimidine nucleotides","4-amino-1-[(2R,3R,4S)-4-[di(propan-2-yloxy)phosphorylmethoxy]-3-hydroxyoxolan-2-yl]pyrimidin-2-one",NA,NA,"CC(C)OP(=O)(COC1COC(C1O)N2C=CC(=NC2=O)N)OC(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H26N3O7P/c1-9(2)24-26(21,25-10(3)4)8-23-11-7-22-14(13(11)19)18-6-5-12(16)17-15(18)20/h5-6,9-11,13-14,19H,7-8H2,1-4H3,(H2,16,17,20)","UVPHQPLOLYQCGL"
"4700_717.38_7.8",4700,717.382620838308,7.841306,0.0468150354998208,1.32961464295355,1.3682521440425,0.45233411724122,"Terpenoids","Diterpenoids","Secoiridoid monoterpenoids","4-methyl 8a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 2,3,12-trihydroxy-4,6a,6b,11,12,14b-hexamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,14,14a,14b-icosahydropicene-4,8a-dicarboxylate",NA,"CC(=O)O[C@H]1[C@H](O[C@@H]2C[C@@]3(C)[C@@H]4CC=C5[C@@H](C=C(O)C(=O)C5(C)C)[C@]4(C)CC[C@]3(C)[C@H]2[C@@](C)(O)C(=O)/C=C/C(C)(C)O)OC[C@@H](OC(C)=O)[C@@H]1O","CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)OC)O)O)C)C)C2C1(C)O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O",NA,NA,NA,NA,"UODJOGKPOAZZHT","InChI=1S/C39H56O12/c1-20(40)49-26-19-48-33(30(29(26)44)50-21(2)41)51-25-18-38(9)27-12-11-22-23(17-24(42)32(45)35(22,5)6)36(27,7)15-16-37(38,8)31(25)39(10,47)28(43)13-14-34(3,4)46/h11,13-14,17,23,25-27,29-31,33,42,44,46-47H,12,15-16,18-19H2,1-10H3/b14-13+/t23-,25-,26-,27-,29+,30-,31+,33+,36+,37-,38+,39+/m1/s1","UODJOGKPOAZZHT-HIQAQFGRSA-N","InChI=1S/C37H58O12/c1-18-10-13-37(31(45)49-29-26(42)25(41)24(40)21(17-38)48-29)15-14-33(3)19(27(37)36(18,6)46)8-9-22-32(2)16-20(39)28(43)35(5,30(44)47-7)23(32)11-12-34(22,33)4/h8,18,20-29,38-43,46H,9-17H2,1-7H3","JVIMGJNXHLZBTF"
"3072_511.29_4.5",3072,511.290688672205,4.504939,0.0470192762439414,1.32772406014689,0.739940307624183,-0.434519204372969,"Polyketides","Macrolides","Macrolide lactones",NA,NA,"CO[C@]1(C)C[C@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4CC=C5CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)OC(O)[C@@]1(C)O","CCC=CCC=CCC=CCC=CCC=CCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)O",NA,NA,NA,NA,"SMOWMBLPGOGZBI","InChI=1S/C29H44O6/c1-17(22-16-26(3,34-6)28(5,32)24(31)35-22)29(33)15-13-20-19-11-10-18-8-7-9-23(30)27(18,4)21(19)12-14-25(20,29)2/h7,9-10,17,19-22,24,31-33H,8,11-16H2,1-6H3/t17-,19+,20+,21+,22-,24?,25+,26-,27+,28-,29+/m1/s1","SMOWMBLPGOGZBI-SRGXFQLESA-N","InChI=1S/C27H42O9/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(30)34-19-21(29)20-35-27-26(33)25(32)24(31)22(18-28)36-27/h3-4,6-7,9-10,12-13,15-16,21-22,24-29,31-33H,2,5,8,11,14,17-20H2,1H3","QEEXYSAHKXUIFD"
"1804_570.25_3.1",1804,570.254664142815,3.083602,0.0470495918998529,1.32744413921676,0.763408008280702,-0.389473774136544,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","2-[4-[(3S)-3,4-dihydroxy-1-[2-[3-methoxy-4-[(2-methylphenyl)carbamoylamino]phenyl]acetyl]pyrrolidine-2-carbonyl]piperazin-1-yl]acetic acid",NA,"CO[C@H]1CC(=O)[C@]2(C)[C@H]3CC[C@]4(C)C([C@H](C)[C@H]5CC(C)=C(C)C(=O)O5)=C[C@H](OC(C)=O)[C@@]4(O)[C@@H]3C[C@H]3O[C@]32C1","CC1=CC=CC=C1NC(=O)NC2=C(C=C(C=C2)CC(=O)N3CC(C(C3C(=O)N4CCN(CC4)CC(=O)O)O)O)OC",NA,NA,NA,NA,"AVKVSPVJSULWPS","InChI=1S/C31H42O8/c1-15-10-23(38-27(34)16(15)2)17(3)21-12-26(37-18(4)32)31(35)22-13-25-30(39-25)14-19(36-7)11-24(33)29(30,6)20(22)8-9-28(21,31)5/h12,17,19-20,22-23,25-26,35H,8-11,13-14H2,1-7H3/t17-,19-,20-,22+,23+,25+,26-,28+,29-,30+,31-/m0/s1","AVKVSPVJSULWPS-JNFWLDLMSA-N","InChI=1S/C28H35N5O8/c1-17-5-3-4-6-19(17)29-28(40)30-20-8-7-18(13-22(20)41-2)14-23(35)33-15-21(34)26(38)25(33)27(39)32-11-9-31(10-12-32)16-24(36)37/h3-8,13,21,25-26,34,38H,9-12,14-16H2,1-2H3,(H,36,37)(H2,29,30,40)","WNRYHJYBMLVVMG"
